Date,AALI.JK,BISI.JK,CPIN.JK,JPFA.JK,ICBP.JK,INDF.JK,^JKSE
2023-10-24,6256.71337890625,1419.4896240234375,4605.39697265625,1066.5650634765625,9947.27734375,5954.40869140625,6806.76220703125
2023-10-25,6190.6220703125,1423.967529296875,4787.7890625,1079.6251220703125,9624.9111328125,5976.5439453125,6834.38818359375
2023-10-26,6212.65234375,1419.4896240234375,4605.39697265625,1057.8583984375,9463.728515625,5976.5439453125,6714.51904296875
2023-10-27,6234.68310546875,1419.4896240234375,4970.18115234375,1066.5650634765625,9693.9892578125,5976.5439453125,6758.79296875
2023-10-30,6168.59130859375,1415.01171875,4947.3818359375,1057.8583984375,9693.9892578125,5954.40869140625,6735.89208984375
2023-10-31,6212.65234375,1397.1002197265625,5289.3671875,1066.5650634765625,9532.806640625,5888.00244140625,6752.2109375
2023-11-01,6168.59130859375,1392.622314453125,4901.7841796875,1027.3851318359375,9555.8330078125,5888.00244140625,6642.41796875
2023-11-02,6212.65234375,1406.0560302734375,4901.7841796875,1044.7984619140625,9532.806640625,5733.05517578125,6751.38623046875
2023-11-03,6234.68310546875,1406.0560302734375,5015.77978515625,1057.8583984375,9624.9111328125,5644.513671875,6788.85009765625
2023-11-06,6234.68310546875,1410.5338134765625,4992.97998046875,1083.9783935546875,9647.9375,5622.37841796875,6878.8359375
2023-11-07,6190.6220703125,1406.0560302734375,5061.376953125,1062.2117919921875,9647.9375,5644.513671875,6843.7900390625
2023-11-08,6168.59130859375,1397.1002197265625,5175.3720703125,1049.15185546875,9647.9375,5622.37841796875,6804.10595703125
2023-11-09,6190.6220703125,1388.144287109375,5152.57373046875,1053.505126953125,9624.9111328125,5600.24267578125,6838.23291015625
2023-11-10,6168.59130859375,1397.1002197265625,5106.97509765625,1049.15185546875,9740.04296875,5600.24267578125,6809.26318359375
2023-11-13,6168.59130859375,1392.622314453125,5106.97509765625,1040.4451904296875,9555.8330078125,5710.919921875,6838.31201171875
2023-11-14,6190.6220703125,1401.578125,4992.97998046875,1057.8583984375,9624.9111328125,5644.513671875,6862.05517578125
2023-11-15,6190.6220703125,1406.0560302734375,4970.18115234375,1053.505126953125,9740.04296875,5688.78466796875,6958.205078125
2023-11-16,6190.6220703125,1401.578125,4924.5830078125,1049.15185546875,9740.04296875,5710.919921875,6958.0078125
2023-11-17,6190.6220703125,1401.578125,5110.41650390625,1053.505126953125,9647.9375,5688.78466796875,6977.66796875
2023-11-20,6190.6220703125,1370.23291015625,5017.49951171875,1040.4451904296875,9693.9892578125,5666.64892578125,6994.88818359375
